0.000000000000000000e+00
6.290000000000000000e+02
5.500000000000000000e+02
6.810000000000000000e+02
5.630000000000000000e+02
7.640000000000000000e+02
4.750000000000000000e+02
7.550000000000000000e+02
4.170000000000000000e+02
5.100000000000000000e+02
6.090000000000000000e+02
4.200000000000000000e+02
5.660000000000000000e+02
5.500000000000000000e+02
6.520000000000000000e+02
7.800000000000000000e+02
8.240000000000000000e+02
5.140000000000000000e+02
4.950000000000000000e+02
7.980000000000000000e+02
2.440000000000000000e+02
6.390000000000000000e+02
3.080000000000000000e+02
5.690000000000000000e+02
9.340000000000000000e+02
8.170000000000000000e+02
7.150000000000000000e+02
6.090000000000000000e+02
4.100000000000000000e+02
5.330000000000000000e+02
4.000000000000000000e+02
2.120000000000000000e+02
5.570000000000000000e+02
6.700000000000000000e+02
4.820000000000000000e+02
5.900000000000000000e+02
6.290000000000000000e+02
5.130000000000000000e+02
5.790000000000000000e+02
2.380000000000000000e+02
2.400000000000000000e+01
4.220000000000000000e+02
5.170000000000000000e+02
8.730000000000000000e+02
4.820000000000000000e+02
8.140000000000000000e+02
6.890000000000000000e+02
6.110000000000000000e+02
3.670000000000000000e+02
6.780000000000000000e+02
5.030000000000000000e+02
4.370000000000000000e+02
7.650000000000000000e+02
4.790000000000000000e+02
6.060000000000000000e+02
6.950000000000000000e+02
6.480000000000000000e+02
1.890000000000000000e+02
6.450000000000000000e+02
9.100000000000000000e+02
4.460000000000000000e+02
7.180000000000000000e+02
5.860000000000000000e+02
6.590000000000000000e+02
7.840000000000000000e+02
7.470000000000000000e+02
5.170000000000000000e+02
4.980000000000000000e+02
8.810000000000000000e+02
6.800000000000000000e+02
4.770000000000000000e+02
6.730000000000000000e+02
3.800000000000000000e+02
5.660000000000000000e+02
3.290000000000000000e+02
5.220000000000000000e+02
2.330000000000000000e+02
9.380000000000000000e+02
5.760000000000000000e+02
9.290000000000000000e+02
4.650000000000000000e+02
5.840000000000000000e+02
7.890000000000000000e+02
5.350000000000000000e+02
4.390000000000000000e+02
5.940000000000000000e+02
7.130000000000000000e+02
5.810000000000000000e+02
8.010000000000000000e+02
1.079000000000000000e+03
7.050000000000000000e+02
7.790000000000000000e+02
3.270000000000000000e+02
5.240000000000000000e+02
6.160000000000000000e+02
6.910000000000000000e+02
5.070000000000000000e+02
8.750000000000000000e+02
9.450000000000000000e+02
5.410000000000000000e+02
